district,state,households_surveyed,women_interviewed,men_interviewed,female_school_attendance,pop_below_15," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),electricity_pct,clean_water_pct,sanitation_pct,clean_fuel_pct,Households using iodized salt (%),health_insurance_pct,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),women_literacy_pct,Women (age 15-49)  with 10 or more years of schooling (%),child_marriage_pct,Births in the 5 years preceding the survey that are third or higher order (%),teen_pregnancy_pct,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),antenatal_4visits_pct,Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),institutional_births_pct,Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children under age 3 years breastfed within one hour of birth15 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",stunting_pct,wasting_pct,Children under 5 years who are severely wasted (weight-for-height)19 (%),underweight_pct,Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),child_anaemia_pct,women_anaemia_pct,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),all_women_anaemia_pct,All women age 15-19 years who are anaemic22 (%) ,Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),women_tobacco_pct,men_tobacco_pct,women_alcohol_pct,men_alcohol_pct
East Jantia Hills ,Meghalaya,924,1311,200,76.03,46.13,1065.56,1014.83,83.01,43.48,85.05,74.59,83.57,26.53,97.17,74.1,45.58,76.01,22.97,25.28,6.28,14.35,47.86,33.64,23.99,9.18,0.0,1.9,7.56,1.96,3.38,26.03,20.12,44.13,81.13,55.54,58.62,87.65,51.85,25.65,94.57,49.08,3463.53,44.98,48.4,36.25,6.8,55.7,8.0,40.28,8.58,74.42,82.42,92.59,80.77,83.98,83.8,21.56,0.61,77.81,70.0,96.86,1.2,10.59,4.82,85.27,25.42,25.46,49.83,8.47,2.85,23.59,3.67,13.53,15.21,62.31,47.15,43.67,46.49,43.9,40.55,3.2,2.13,6.3,4.02,3.28,7.68,9.08,5.87,18.67,11.1,4.3,17.18,0.66,0.0,0.56,49.23,68.48,3.64,41.98
North Garo Hills ,Meghalaya,923,1283,180,91.29,29.19,1008.8,893.7,79.49,-43.78,97.52,51.51,84.89,24.44,84.13,60.84,12.72,86.14,38.43,13.19,1.07,3.73,74.94,19.17,17.67,2.9,0.0,3.41,7.4,3.23,0.72,25.23,12.9,8.04,70.36,40.3,24.28,55.53,23.74,7.94,85.78,40.47,4504.14,41.82,61.52,60.41,5.9,63.2,3.29,39.56,5.44,-47.53,66.06,-65.89,-54.69,-57.92,-58.08,-2.78,-8.21,-39.49,42.56,-96.91,-0.01,6.62,0.94,62.26,11.67,13.23,35.64,11.72,5.6,15.83,7.32,7.68,11.14,65.89,30.15,58.9,-40.81,58.36,65.18,7.83,2.71,12.22,11.82,4.11,18.65,10.48,4.62,19.95,15.73,5.27,25.36,0.0,0.0,0.22,3.84,54.13,2.18,40.22
South West Garo Hills ,Meghalaya,921,1161,140,81.67,30.32,994.72,1036.28,87.69,71.38,95.46,58.58,71.37,33.92,74.47,75.08,7.83,82.57,32.98,15.27,0.27,6.3,66.79,36.72,32.28,3.5,0.0,5.5,14.94,6.19,0.99,30.37,16.7,24.22,82.88,57.04,28.51,80.7,28.3,11.02,98.99,60.59,2665.6,55.12,83.68,83.68,4.94,88.32,2.44,39.56,2.91,85.36,90.12,98.62,91.05,90.86,92.08,25.72,13.44,89.48,53.01,100.0,0.0,7.91,7.5,54.46,32.09,30.01,32.24,19.92,7.12,26.36,3.27,8.54,9.02,71.53,35.47,63.64,37.81,62.48,67.26,8.9,3.5,12.88,12.36,4.3,16.73,7.99,2.09,13.61,14.49,2.7,19.97,0.0,0.0,0.0,11.09,52.38,1.21,30.64
South West Khasi Hills ,Meghalaya,924,1203,196,84.64,46.67,1024.69,1032.28,80.33,49.47,87.85,85.34,89.6,11.6,99.7,72.34,44.15,85.93,23.42,21.58,6.45,13.18,57.28,26.48,15.69,6.15,0.0,1.17,5.63,1.22,1.09,26.17,20.11,42.78,82.26,48.5,63.35,85.63,53.77,19.75,97.01,42.88,3901.72,38.66,41.69,37.61,7.62,49.26,4.23,-32.71,7.7,78.84,86.25,95.83,80.47,86.93,86.41,17.41,0.57,82.42,63.97,98.13,0.0,7.46,5.95,76.82,30.6,31.2,51.37,10.44,4.07,27.61,3.52,17.18,8.85,53.52,61.26,58.48,63.19,58.89,53.81,3.18,2.23,6.34,4.21,2.58,6.88,10.92,4.42,18.49,12.82,5.16,19.01,0.2,0.0,0.18,50.0,63.71,1.12,31.69
West Garo Hills ,Meghalaya,923,1090,158,88.71,30.79,1024.68,1395.94,92.94,-65.82,94.74,83.68,86.31,47.56,88.51,77.86,20.17,88.99,45.11,10.35,0.27,1.03,79.56,44.13,39.91,6.73,0.0,9.52,17.35,4.09,1.6,19.67,9.21,32.03,58.14,65.14,48.03,91.28,48.16,14.91,97.6,70.9,3234.79,67.18,89.63,85.11,3.23,87.52,8.35,39.56,8.18,-77.05,-78.62,-100.0,-84.08,-84.76,-87.4,-5.3,-4.97,-78.49,68.21,-100.0,-0.01,7.84,3.51,47.16,14.62,17.19,39.5,14.9,4.74,26.26,5.15,7.71,7.18,74.03,30.19,57.23,26.68,55.34,61.97,7.64,3.3,12.05,15.89,7.87,24.62,11.48,2.68,17.39,17.19,3.36,24.66,0.0,0.2,0.0,17.55,58.29,2.1,38.81
West Jaintia Hills ,Meghalaya,924,1172,155,73.84,44.79,1143.2,1036.3,81.68,55.66,75.38,70.63,75.1,20.72,97.29,65.6,33.26,80.02,24.65,19.92,4.78,11.92,32.62,19.28,17.53,4.5,0.0,2.45,7.08,0.96,2.39,29.27,21.74,31.37,70.4,43.95,43.12,79.19,32.69,19.84,88.05,28.57,2917.01,30.8,42.17,31.94,7.74,50.72,6.18,34.37,8.34,59.7,84.06,90.86,65.2,76.97,72.25,22.38,4.81,71.96,63.24,93.29,2.28,13.74,4.82,88.47,25.66,24.49,48.72,9.7,4.04,28.34,3.03,9.62,15.39,59.06,54.62,55.31,64.63,55.92,54.18,3.8,3.5,8.8,4.44,2.75,7.84,9.0,3.29,17.98,8.56,3.22,15.49,0.51,0.11,0.38,44.81,64.67,1.3,36.93
West Khasi Hills ,Meghalaya,924,1197,178,85.06,50.56,1038.25,983.93,79.22,48.96,84.99,80.52,87.78,8.61,97.3,60.12,34.83,87.37,16.41,30.33,7.98,12.88,48.88,26.34,15.32,9.31,0.0,1.55,2.82,0.52,1.13,25.78,21.08,43.41,72.77,45.29,64.0,81.64,51.64,21.02,97.29,41.98,2947.01,41.44,41.74,36.12,7.24,49.25,4.71,30.56,8.29,62.52,77.35,86.73,67.56,68.17,71.46,12.32,0.65,66.39,63.41,95.92,0.87,10.09,6.5,81.19,28.46,27.54,58.99,7.97,2.68,31.06,3.13,14.62,8.72,57.83,56.19,52.06,49.62,51.8,40.44,2.31,2.59,5.64,4.33,2.71,7.55,9.05,4.76,15.96,11.83,3.81,16.43,0.76,0.0,0.15,50.17,73.33,1.6,34.35
Chandel ,Mizoram,847,757,105,76.87,29.8,1076.94,1008.45,91.39,53.7,99.85,68.64,85.2,52.0,99.43,16.11,17.58,80.17,43.34,22.34,1.89,9.94,79.71,56.56,23.56,4.88,0.0,8.97,4.28,4.91,0.28,10.97,4.77,10.63,49.92,77.6,66.62,94.46,44.22,21.0,79.91,55.02,10920.35,51.14,55.52,37.38,19.28,74.03,14.89,42.98,18.97,55.54,-69.92,96.49,69.29,76.56,60.63,7.6,2.29,76.16,42.79,86.65,8.75,4.91,1.19,55.11,15.45,14.19,33.98,8.28,3.19,14.7,8.72,3.65,33.74,71.19,42.36,27.74,-20.3,27.27,37.76,5.66,6.72,13.42,7.95,5.65,14.45,12.71,7.43,21.67,19.84,7.74,28.18,1.05,0.0,0.11,47.9,64.74,1.19,39.05
Mamit ,Mizoram,917,898,146,90.66,30.72,991.18,794.36,99.08,-88.4,97.93,97.29,92.69,73.27,99.35,61.7,1.33,89.63,39.97,16.82,1.22,10.31,89.0,41.62,41.31,17.74,0.0,4.03,19.19,0.18,0.17,17.01,14.02,15.78,62.56,64.48,52.48,80.72,68.75,4.54,98.94,63.87,4149.8,44.85,74.96,71.8,7.06,81.08,3.51,39.56,3.52,85.87,85.65,98.5,87.36,95.17,95.17,19.18,2.48,91.09,60.75,100.0,0.0,0.59,0.0,56.84,4.02,6.82,26.41,7.37,3.83,13.93,5.9,4.05,21.84,53.06,45.49,35.08,-29.86,34.89,42.41,5.71,5.02,11.38,7.99,4.58,13.42,10.07,2.38,14.3,16.46,3.1,21.02,4.94,2.44,0.83,70.17,80.56,0.35,26.18
Kolasib ,Mizoram,918,926,145,93.92,28.58,1002.45,860.26,99.79,96.27,99.14,95.27,96.81,87.5,99.73,61.05,1.38,96.86,41.66,13.68,1.63,2.16,94.29,38.13,37.9,16.69,0.0,2.16,17.43,1.61,0.0,15.59,11.73,18.66,73.91,72.71,65.98,76.4,67.74,13.25,97.79,71.49,4833.97,41.84,91.36,82.85,2.65,93.2,8.43,-26.16,7.48,80.35,91.35,88.11,90.87,85.23,83.11,32.57,0.0,79.88,65.71,97.37,0.0,1.21,0.85,63.02,24.51,23.2,30.4,11.25,5.28,12.62,7.56,5.85,26.03,48.83,53.82,37.32,-43.81,37.66,30.13,9.03,5.79,15.73,6.58,6.64,13.8,10.31,4.03,16.46,16.85,5.67,24.25,6.31,1.85,0.71,70.58,75.27,0.93,21.72
Aizawl ,Mizoram,876,894,115,97.83,25.08,1051.82,1042.16,99.29,86.17,99.67,98.27,96.06,95.38,99.22,37.46,8.65,98.86,60.67,3.24,0.89,2.0,92.66,21.58,21.03,6.87,0.0,2.8,9.72,1.64,0.0,23.98,14.01,11.98,-44.42,82.79,68.51,82.26,58.54,12.07,93.09,73.37,9811.73,33.23,97.44,76.26,0.34,97.78,18.17,34.6,14.21,66.39,-76.33,81.56,68.73,79.38,77.85,28.63,16.64,71.4,71.55,-93.71,-6.29,7.09,0.78,58.52,17.03,17.88,25.34,7.34,2.41,9.64,12.26,3.84,29.7,45.99,43.97,31.61,-33.38,31.68,31.47,6.81,6.82,15.23,7.21,6.76,17.28,14.05,2.65,23.4,19.75,6.8,33.55,10.84,4.72,1.58,54.72,68.7,0.98,25.81
Champhai ,Mizoram,902,806,150,93.28,27.17,944.43,726.47,100.0,98.27,100.0,98.6,98.3,79.44,99.78,64.92,4.93,97.73,47.8,11.04,1.42,4.55,95.03,49.99,49.55,22.47,0.0,4.18,19.6,2.5,0.21,11.24,8.29,24.92,69.98,79.96,63.43,85.93,74.29,12.53,100.0,72.31,4335.6,52.11,96.67,91.5,1.61,97.51,6.55,39.56,5.76,-85.25,-87.03,-97.6,-87.67,-90.49,-92.66,-30.39,-2.42,-90.49,63.07,-100.0,-0.01,0.78,0.0,70.67,3.54,5.58,27.22,12.06,7.63,13.08,10.55,5.82,22.85,52.08,38.34,26.14,-15.67,25.74,31.62,6.92,5.83,13.35,7.39,6.06,13.94,9.11,4.45,16.09,13.87,3.92,19.64,3.72,0.64,0.2,66.71,74.5,1.56,21.28
Serchhip ,Mizoram,915,917,134,96.76,29.01,980.64,1084.3,100.0,93.42,99.31,97.73,98.2,81.78,98.73,58.83,1.51,99.72,43.06,7.17,1.3,3.02,93.16,39.95,39.44,15.57,0.0,2.6,19.51,1.76,0.0,15.93,11.78,17.26,59.78,77.55,60.25,85.11,72.95,11.95,99.31,86.16,6448.86,43.0,96.18,90.71,0.62,96.79,13.93,39.56,13.04,84.67,92.98,89.83,85.77,84.67,85.8,28.63,0.0,84.23,65.86,100.0,0.0,3.2,0.3,58.84,12.66,12.11,31.77,8.38,4.42,14.39,8.71,5.91,23.99,47.43,43.22,31.66,-43.44,32.12,29.95,7.0,5.75,14.23,7.21,5.57,13.81,7.69,2.51,11.61,12.49,3.11,17.68,7.97,1.51,0.75,62.7,74.17,0.43,22.44
Lunglei ,Mizoram,915,973,128,89.82,24.56,1004.28,875.63,100.0,-86.56,97.96,96.0,95.58,79.88,99.01,46.52,1.96,91.58,46.26,4.75,0.84,3.78,91.4,32.96,32.96,18.76,0.0,1.71,10.18,2.31,0.0,15.36,12.51,13.03,-62.82,68.78,56.72,79.9,64.73,9.72,99.21,67.13,5717.03,39.41,82.69,69.36,3.92,80.18,5.42,-9.22,6.04,-73.84,-84.07,-79.3,-82.18,-85.03,-85.03,-14.02,-0.01,-85.03,61.28,-100.0,-0.01,4.02,0.82,63.77,7.44,9.44,26.46,9.48,3.31,11.06,10.13,6.15,20.63,48.93,45.71,35.05,-27.48,34.85,34.19,7.35,4.87,13.46,9.88,5.98,17.09,7.69,3.62,13.92,12.72,5.15,20.01,2.21,0.36,0.18,62.84,74.96,0.85,19.18
Lawngtlai ,Mizoram,923,975,153,79.91,32.81,1050.77,1131.31,99.31,85.43,88.98,82.22,90.32,56.26,96.96,31.29,3.57,75.99,32.15,15.97,2.6,9.2,70.97,29.68,29.05,12.23,0.0,1.6,12.09,2.84,0.29,17.33,13.0,11.32,59.14,51.52,33.01,72.29,50.69,7.4,93.84,46.2,7318.26,28.42,53.68,48.42,9.34,59.89,3.91,39.56,5.36,70.2,91.74,75.56,75.32,74.06,76.75,23.19,0.0,72.63,55.07,96.89,0.0,2.69,0.54,60.87,7.35,9.23,32.72,16.15,11.37,16.91,9.06,7.11,14.11,44.35,55.29,48.62,-46.48,48.52,45.49,6.6,4.28,11.44,8.97,5.52,15.36,8.19,3.19,13.02,12.94,5.42,20.28,2.69,1.47,0.45,65.41,77.21,0.93,27.22
Mon ,Nagaland,899,832,123,79.38,23.46,1006.44,775.34,71.36,50.94,96.36,86.73,86.44,13.0,99.52,39.26,-4.54,78.22,24.25,2.98,2.55,2.83,66.54,68.65,55.62,12.57,0.0,31.8,7.2,2.2,1.14,3.68,0.55,11.23,79.76,44.58,9.66,77.96,10.64,6.41,95.82,25.62,-2965.39,22.36,21.4,20.15,9.54,30.94,1.38,39.56,-2.33,62.38,-69.37,87.12,72.24,79.05,83.41,30.6,2.78,70.94,46.89,97.04,0.0,4.73,1.55,53.06,1.74,5.8,35.51,7.79,0.45,23.34,3.17,8.67,9.39,73.8,39.4,30.44,-27.02,30.23,45.97,5.23,3.74,9.04,7.38,5.49,13.04,13.12,7.13,20.39,25.33,10.0,35.69,0.26,0.26,0.0,6.88,52.38,0.22,23.72
Mokokchung ,Nagaland,921,892,118,88.02,20.4,1041.07,1074.99,85.57,29.69,97.68,97.44,96.72,46.2,98.74,22.3,-7.34,94.04,55.76,5.96,2.6,0.71,90.18,66.69,52.48,15.97,0.0,25.81,6.06,3.32,0.0,6.44,3.35,11.44,70.3,51.61,18.21,91.65,12.53,4.11,96.61,47.38,6242.45,47.32,51.48,47.28,12.23,61.68,3.76,39.56,7.95,-92.03,-95.61,-96.78,-96.26,-99.0,-100.0,-36.57,-9.3,-96.02,51.34,-100.0,-0.01,2.41,0.86,56.48,-0.01,6.85,31.44,11.68,3.47,22.91,5.94,11.27,15.21,72.97,35.53,25.8,-11.51,25.04,21.06,4.56,3.76,8.56,4.52,5.48,10.12,14.72,7.93,23.2,21.56,6.85,28.92,0.0,0.36,0.0,22.2,53.02,0.36,23.44
Zunheboto ,Nagaland,924,778,103,87.37,22.21,1131.58,1207.42,51.58,51.01,99.39,91.03,88.94,18.58,99.13,18.06,-0.01,87.13,40.17,3.99,5.26,3.53,86.76,68.8,56.47,19.3,0.0,28.15,5.54,1.88,0.17,2.79,0.66,14.78,70.43,46.53,11.21,81.25,5.52,2.31,90.74,24.93,-7553.81,24.66,34.98,32.15,6.33,40.52,7.64,39.56,19.43,-60.65,-75.09,-82.18,-67.14,-72.05,-76.36,-28.92,-11.05,-72.27,33.52,-98.49,-1.51,1.83,0.0,38.44,-15.52,20.77,44.01,26.89,10.29,44.48,1.5,5.62,8.92,74.93,34.85,30.64,-40.79,31.12,37.97,5.71,5.27,11.09,5.2,4.56,9.89,22.46,10.49,33.24,29.17,11.77,41.21,0.2,0.43,0.65,8.03,48.94,0.21,21.32
Wokha ,Nagaland,921,789,124,85.83,21.37,1104.61,1245.1,78.87,47.46,99.7,83.41,88.47,41.23,98.91,20.6,-2.16,91.63,45.26,3.23,1.67,5.24,90.62,64.58,50.12,15.72,0.0,22.01,5.98,4.67,0.15,3.15,1.43,10.82,58.13,57.83,34.7,77.59,12.89,4.35,96.75,50.73,-7125.28,45.35,43.59,24.19,19.89,63.48,10.09,-38.35,-10.96,-42.8,-57.06,-73.27,-52.25,-61.31,-66.4,-30.09,-9.82,-55.1,44.9,-87.97,-12.03,3.6,1.55,48.45,-27.7,-28.81,26.31,23.51,10.61,28.02,1.06,8.78,18.29,43.97,45.35,31.01,29.75,30.92,47.91,6.22,5.76,12.17,10.41,8.18,18.82,15.95,7.6,24.32,23.15,12.04,35.65,0.0,0.0,0.0,12.93,50.41,1.09,27.16
Dimapur ,Nagaland,912,1053,155,89.8,24.5,1009.99,910.78,80.15,-61.64,99.84,92.42,81.14,84.2,98.69,5.66,5.33,86.62,52.45,4.41,2.96,3.28,84.89,46.88,38.43,15.67,0.0,9.62,9.11,3.35,0.0,14.34,5.77,7.33,36.74,71.43,50.08,86.44,14.91,9.26,82.32,68.74,7330.03,64.66,73.71,43.24,9.36,80.73,14.64,28.08,14.07,-55.86,-63.75,-85.05,-61.26,-73.17,-74.55,-13.09,-7.23,-71.12,49.35,-85.48,-14.52,2.23,0.55,53.05,-11.15,17.29,28.27,24.97,11.96,29.84,3.8,9.63,21.06,59.93,48.9,34.83,-32.87,34.74,36.72,6.81,4.68,12.04,5.58,7.44,14.11,11.01,5.21,18.57,11.96,6.9,20.81,0.17,0.0,0.68,16.39,43.95,1.71,25.73
Phek ,Nagaland,919,931,154,80.53,24.29,1020.91,880.3,70.3,-31.2,99.41,98.08,90.07,24.19,98.33,24.93,9.2,85.82,39.39,6.53,5.78,4.34,71.06,56.34,47.11,15.07,0.0,21.71,4.1,5.06,0.43,6.45,3.5,11.28,63.14,50.06,9.48,83.82,13.5,5.61,97.59,39.59,5885.58,34.9,32.2,29.19,18.46,50.65,1.72,39.56,3.68,54.59,-71.22,87.6,68.43,65.25,71.76,26.35,2.07,57.29,42.16,100.0,0.0,1.9,1.12,64.8,15.86,14.48,28.0,12.94,6.26,15.55,6.8,14.83,14.11,59.8,44.89,31.0,18.17,29.95,41.56,5.06,3.93,8.98,7.5,5.83,13.43,14.77,10.27,25.85,21.14,12.2,33.76,0.0,0.0,0.0,9.92,45.48,0.89,24.13
Tuensang ,Nagaland,924,987,142,80.51,32.8,945.82,902.21,66.01,26.48,96.55,90.37,92.01,19.68,98.16,21.99,5.48,77.77,27.03,10.43,3.8,6.72,72.76,52.57,37.36,9.93,0.0,15.63,5.75,3.23,0.5,12.89,5.86,7.89,51.65,27.07,4.36,68.95,3.29,0.9,90.88,29.52,3393.85,30.16,34.84,34.07,4.78,39.15,1.48,39.56,4.34,39.94,-58.81,75.57,47.56,56.49,53.31,9.77,1.85,49.11,27.46,94.59,2.05,5.46,1.82,69.39,14.79,12.96,37.12,24.58,10.3,34.19,5.52,15.88,10.82,58.76,38.83,29.3,19.95,28.77,28.49,4.3,1.91,6.4,7.04,3.36,10.52,12.31,7.78,20.38,17.11,6.81,24.31,0.88,0.66,0.49,14.87,50.16,0.56,18.48
Longleng ,Nagaland,924,873,132,81.16,28.75,968.95,922.48,67.47,12.68,99.08,76.28,86.63,11.81,98.62,38.27,1.64,82.0,23.8,11.0,3.94,6.45,68.84,66.47,56.34,16.35,0.0,32.16,3.76,2.22,0.13,4.26,2.9,9.35,55.02,42.32,15.39,75.49,2.56,1.57,91.64,28.45,7151.96,28.53,38.68,37.8,5.93,44.61,3.55,39.56,9.39,53.02,-64.75,88.27,57.51,64.68,73.29,16.47,5.47,58.16,46.77,97.34,2.66,6.13,1.22,62.26,21.02,20.12,34.06,19.8,9.55,25.74,6.83,14.35,6.97,41.65,40.4,34.85,30.5,34.57,43.07,6.02,3.78,10.2,9.64,4.66,14.51,14.05,7.17,22.56,20.45,8.73,30.0,0.79,0.57,0.69,7.94,54.0,0.48,24.03
Kiphire ,Nagaland,922,799,125,77.4,32.37,953.65,871.34,72.29,28.12,97.91,90.86,83.09,16.44,99.65,8.76,3.54,73.69,22.01,22.54,2.39,8.96,69.09,42.46,32.68,5.83,0.0,20.21,3.77,2.53,0.24,17.32,10.17,9.69,66.09,27.23,5.77,63.02,1.64,0.78,92.43,31.88,6287.77,33.47,34.77,33.8,11.9,46.68,2.09,39.56,5.13,42.84,-73.46,82.08,53.09,60.16,66.24,21.44,9.82,49.32,42.29,91.28,2.08,7.93,1.59,55.45,13.85,11.95,36.87,11.01,5.76,25.03,7.53,13.85,9.28,58.7,55.21,31.94,-19.51,31.39,36.02,5.65,1.99,7.79,7.04,3.66,11.71,10.24,4.14,15.32,15.33,5.19,21.96,1.19,1.1,0.89,10.09,44.17,1.03,15.8
Kohima ,Nagaland,923,817,132,90.35,18.69,954.05,1074.87,78.31,-42.82,99.49,89.87,87.44,61.68,99.71,26.72,-16.13,95.23,70.9,1.02,0.95,1.26,92.64,60.66,46.66,18.63,0.0,19.02,4.46,3.07,0.44,9.06,7.24,11.64,-51.46,61.91,28.31,94.33,17.19,1.0,95.24,58.86,4969.7,55.62,66.88,44.68,12.17,78.86,4.27,-8.86,5.16,-82.83,-90.22,-100.0,-86.14,-88.72,-86.58,-20.86,-17.84,-88.72,76.81,-89.17,-0.01,0.47,0.91,60.32,-19.04,-17.96,28.25,26.88,11.38,22.08,6.61,11.65,11.6,60.34,38.37,15.62,3.86,14.91,18.23,3.58,2.78,6.55,6.01,3.77,9.94,15.19,9.75,25.71,19.76,11.22,31.06,0.07,0.35,0.35,14.44,47.9,1.2,27.38
Peren ,Nagaland,923,943,148,81.12,28.52,1079.39,896.25,78.67,19.29,98.2,92.45,89.4,31.37,99.46,5.4,4.27,77.59,35.53,9.05,4.95,4.38,68.11,58.62,41.99,9.94,0.0,19.0,7.0,4.03,0.49,6.15,4.52,8.15,75.89,45.09,14.54,85.1,6.11,2.1,97.31,46.88,4945.37,45.07,43.47,38.7,9.64,52.49,2.43,39.56,4.32,63.3,76.41,86.76,71.91,71.17,74.24,12.52,0.42,65.11,44.16,94.7,0.0,3.39,0.54,58.45,8.98,10.95,34.88,9.09,1.73,20.72,4.13,6.56,16.36,65.85,50.98,29.93,26.43,29.72,29.49,4.05,3.65,7.97,7.45,6.96,14.58,13.16,5.13,19.75,19.72,7.15,27.68,0.27,0.2,0.2,13.44,49.19,1.43,26.09
